ts,server_id,net_in,net_out
20:56:05,server_3,269.96,165.22
20:56:05,server_2,976.85,963.17
20:56:05,server_1,91.67,98.85
20:56:05,server_9,706.93,542.75
20:56:10,server_13,474.01,256.34
20:56:10,server_14,112.49,77.71
20:56:10,server_15,589.01,792.97
20:56:10,server_12,837.91,424.73
20:56:10,server_17,569.76,764.58
20:56:10,server_18,256.54,228.91
20:56:10,server_19,278.53,219.39
20:56:10,server_16,378.21,326.01
20:56:10,server_11,4711.08,4760.96
20:56:10,server_20,1110.54,1158.51
20:56:10,server_9,192.82,177.45
20:56:10,server_1,451.89,589.92
20:56:10,server_2,520.88,354.66
20:56:10,server_3,19406.87,18163.94
20:56:10,server_4,997.49,1350.48
20:56:10,server_10,5051.42,4238.8
20:56:10,server_6,183.72,185.71
20:56:10,server_7,264.42,294.4
20:56:10,server_8,216.26,170.61
20:56:10,server_5,85.89,86.71
20:56:15,server_19,5984.5,6586.49
20:56:15,server_18,199.71,142.43
20:56:15,server_17,820.94,981.02
20:56:15,server_16,23.92,29.53
20:56:15,server_15,193.95,265.3
20:56:15,server_14,216.28,119.82
20:56:15,server_13,415.99,248.74
20:56:15,server_12,592.32,766.85
20:56:15,server_11,638.64,410.55
20:56:15,server_20,209.24,293.97
20:56:15,server_9,823.84,522.85
20:56:15,server_1,856.67,479.29
20:56:15,server_2,394.33,203.32
20:56:15,server_3,951.51,1124.04
20:56:15,server_4,170.87,194.84
20:56:15,server_10,530.81,297.5
20:56:15,server_6,9057.73,9075.91
20:56:15,server_7,541.42,352.12
20:56:15,server_8,25.82,15.51
20:56:15,server_5,227.56,190.59
20:56:20,server_11,12965.61,13296.1
20:56:20,server_19,105.77,124.45
20:56:20,server_18,339.92,432.27
20:56:20,server_17,17348.93,15378.83
20:56:20,server_16,550.1,575.23
20:56:20,server_15,178.31,108.39
20:56:20,server_14,540.54,552.3
20:56:20,server_13,472.03,416.31
20:56:20,server_12,104.53,143.29
20:56:20,server_20,246.02,153.92
20:56:20,server_10,2299.59,2218.28
20:56:20,server_8,9397.84,10698.03
20:56:20,server_9,975.58,1224.58
20:56:20,server_1,13491.62,14551.56
20:56:20,server_2,497.85,466.92
20:56:20,server_3,4366.16,3998.21
20:56:20,server_5,5769.52,4969.33
20:56:20,server_6,950.02,1223.93
20:56:20,server_7,4073.4,4871.23
20:56:20,server_4,500.78,414.98
20:56:25,server_20,915.64,823.53
20:56:25,server_11,327.63,443.64
20:56:25,server_18,16349.31,18352.75
20:56:25,server_17,1011.99,1111.72
20:56:25,server_16,365.68,333.5
20:56:25,server_15,912.96,1326.88
20:56:25,server_14,408.61,499.94
20:56:25,server_13,575.59,700.47
20:56:25,server_12,773.37,1036.45
20:56:25,server_19,877.34,692.04
20:56:25,server_10,841.14,566.47
20:56:25,server_8,593.35,406.97
20:56:25,server_1,765.62,1006.21
20:56:25,server_2,235.78,128.13
20:56:25,server_3,556.77,391.71
20:56:25,server_9,9924.38,11720.66
20:56:25,server_5,922.96,833.97
20:56:25,server_6,8.14,10.21
20:56:25,server_7,858.38,818.69
20:56:25,server_4,312.83,167.74
20:56:30,server_12,871.1,1218.19
20:56:30,server_19,185.08,151.33
20:56:30,server_18,224.36,118.88
20:56:30,server_17,731.95,411.59
20:56:30,server_16,309.52,251.09
20:56:30,server_15,5233.68,4417.55
20:56:30,server_14,416.53,287.34
20:56:30,server_13,1000.66,881.84
20:56:30,server_11,82.73,60.01
20:56:30,server_20,258.78,289.88
20:56:30,server_9,394.44,392.39
20:56:30,server_1,2666.45,2886.34
20:56:30,server_2,748.87,986.11
20:56:30,server_3,584.92,681.49
20:56:30,server_4,11780.16,12484.89
20:56:30,server_10,164.77,189.1
20:56:30,server_6,215.62,319.06
20:56:30,server_7,938.64,634.56
20:56:30,server_8,409.13,399.04
20:56:30,server_5,910.01,1086.74
20:56:35,server_11,476.47,428.21
20:56:35,server_19,566.07,687.73
20:56:35,server_18,268.51,393.94
20:56:35,server_17,2834.53,2326.0
20:56:35,server_16,163.9,210.55
20:56:35,server_15,112.1,150.21
20:56:35,server_14,839.77,1081.19
20:56:35,server_13,931.88,1295.9
20:56:35,server_12,18269.72,16637.82
20:56:35,server_20,1018.46,1310.04
20:56:35,server_10,579.88,595.41
20:56:35,server_8,266.48,391.43
20:56:35,server_7,855.78,439.08
20:56:35,server_6,813.41,1118.07
20:56:35,server_5,208.54,203.26
20:56:35,server_4,13607.49,11518.62
20:56:35,server_3,27.09,34.92
20:56:35,server_2,862.98,946.97
20:56:35,server_1,970.42,1043.71
20:56:35,server_9,331.26,431.54
20:56:40,server_13,7283.3,6561.74
20:56:40,server_14,3636.42,4333.76
20:56:40,server_16,529.33,488.18
20:56:40,server_12,980.47,726.31
20:56:40,server_18,157.32,168.57
20:56:40,server_19,29.59,31.01
20:56:40,server_20,0.0,0.0
20:56:40,server_17,338.85,488.3
20:56:40,server_11,248.2,241.12
20:56:40,server_15,670.46,660.59
20:56:40,server_9,125.64,175.28
20:56:40,server_2,21.45,16.4
20:56:40,server_3,1049.26,1222.05
20:56:40,server_4,269.55,143.33
20:56:40,server_5,292.84,409.1
20:56:40,server_1,501.42,602.86
20:56:40,server_6,945.19,569.75
20:56:40,server_7,873.14,1242.77
20:56:40,server_8,95.08,132.78
20:56:40,server_10,437.13,249.63
20:56:45,server_12,815.84,518.89
20:56:45,server_20,4741.34,4384.07
20:56:45,server_19,516.5,553.79
20:56:45,server_18,254.42,130.62
20:56:45,server_17,579.12,755.85
20:56:45,server_16,397.05,285.04
20:56:45,server_15,4594.39,5035.67
20:56:45,server_14,172.46,130.17
20:56:45,server_13,197.72,237.76
20:56:45,server_11,117.74,70.88
20:56:45,server_10,926.77,840.1
20:56:45,server_9,644.15,658.26
20:56:45,server_2,268.11,356.81
20:56:45,server_3,7364.99,7696.72
20:56:45,server_4,821.7,715.79
20:56:45,server_1,320.54,376.44
20:56:45,server_6,1703.82,1743.48
20:56:45,server_7,618.38,368.1
20:56:45,server_8,183.42,139.08
20:56:45,server_5,851.27,1040.33
20:56:50,server_12,488.05,579.7
20:56:50,server_19,636.29,417.04
20:56:50,server_18,884.77,672.02
20:56:50,server_17,321.81,330.68
20:56:50,server_16,361.63,352.18
20:56:50,server_15,5065.68,5511.2
20:56:50,server_14,1036.68,1349.5
20:56:50,server_13,339.86,383.14
20:56:50,server_11,825.59,656.58
20:56:50,server_20,85.01,77.73
20:56:50,server_9,472.55,322.78
20:56:50,server_1,365.23,471.28
20:56:50,server_2,2495.24,2896.11
20:56:50,server_3,75.83,45.79
20:56:50,server_4,910.76,813.92
20:56:50,server_10,752.86,1042.16
20:56:50,server_6,14367.78,16380.89
20:56:50,server_7,965.04,691.93
20:56:50,server_8,259.01,326.48
20:56:50,server_5,1623.63,1814.06
20:56:55,server_12,888.69,1292.51
20:56:55,server_19,898.58,1311.86
20:56:55,server_18,4929.76,4789.17
20:56:55,server_17,666.73,707.58
20:56:55,server_16,626.07,431.26
20:56:55,server_15,106.78,113.64
20:56:55,server_14,264.86,277.29
20:56:55,server_13,245.87,281.75
20:56:55,server_11,40.8,59.34
20:56:55,server_20,155.62,203.43
20:56:55,server_9,228.05,331.67
20:56:55,server_1,235.9,251.17
20:56:55,server_2,655.96,747.63
20:56:55,server_3,561.03,460.37
20:56:55,server_4,151.69,217.95
20:56:55,server_10,1458.62,1565.75
20:56:55,server_6,511.64,631.11
20:56:55,server_7,1700.48,1768.68
20:56:55,server_8,647.97,649.23
20:56:55,server_5,576.16,503.88
20:57:00,server_11,13848.64,15986.91
20:57:00,server_19,2686.34,2727.29
20:57:00,server_18,941.15,1118.14
20:57:00,server_17,188.69,168.6
20:57:00,server_16,559.39,595.72
20:57:00,server_15,910.86,676.08
20:57:00,server_14,170.77,221.49
20:57:00,server_13,883.6,1216.68
20:57:00,server_12,389.76,328.83
20:57:00,server_20,405.14,247.09
20:57:00,server_10,18.85,10.66
20:57:00,server_8,246.67,337.24
20:57:00,server_7,563.79,619.77
20:57:00,server_6,65.59,79.05
20:57:00,server_5,2815.51,2998.28
20:57:00,server_4,254.83,219.4
20:57:00,server_3,389.88,245.79
20:57:00,server_2,983.12,741.22
20:57:00,server_1,36.16,31.92
20:57:00,server_9,3512.71,3210.31
20:57:05,server_13,562.71,456.37
20:57:05,server_14,447.91,599.87
20:57:05,server_15,289.48,370.28
20:57:05,server_12,15373.64,12853.54
20:57:05,server_17,2407.61,1988.47
20:57:05,server_18,4263.72,4536.4
20:57:05,server_19,401.97,404.46
20:57:05,server_16,144.67,100.88
20:57:05,server_11,379.42,229.82
20:57:05,server_20,986.12,1382.89
20:57:05,server_9,562.23,752.29
20:57:05,server_1,1.85,1.28
20:57:05,server_2,965.74,746.95
20:57:05,server_3,198.1,205.75
20:57:05,server_4,928.56,1358.55
20:57:05,server_10,691.51,445.29
20:57:05,server_6,83.22,79.96
20:57:05,server_7,783.49,497.27
20:57:05,server_8,893.02,1316.52
20:57:05,server_5,870.12,578.23
20:57:10,server_19,201.52,133.94
20:57:10,server_18,603.42,390.95
20:57:10,server_17,248.39,310.68
20:57:10,server_16,322.38,214.4
20:57:10,server_15,11.19,9.91
20:57:10,server_14,318.61,389.77
20:57:10,server_13,421.67,453.61
20:57:10,server_12,119.48,97.38
20:57:10,server_11,711.88,935.64
20:57:10,server_20,168.69,202.19
20:57:10,server_9,62.01,68.33
20:57:10,server_1,13248.04,13342.63
20:57:10,server_2,10.1,6.23
20:57:10,server_3,279.72,164.9
20:57:10,server_4,208.39,311.96
20:57:10,server_10,27.68,19.78
20:57:10,server_6,1.9,1.07
20:57:10,server_7,1414.59,1408.76
20:57:10,server_8,173.9,245.15
20:57:10,server_5,54.68,32.77
20:57:15,server_11,304.37,371.95
20:57:15,server_19,598.8,756.78
20:57:15,server_18,681.57,850.7
20:57:15,server_17,361.04,261.01
20:57:15,server_16,954.14,1405.83
20:57:15,server_15,367.41,432.86
20:57:15,server_14,6898.68,6362.33
20:57:15,server_13,387.49,304.7
20:57:15,server_12,215.36,264.07
20:57:15,server_20,604.87,521.5
20:57:15,server_10,1013.68,903.93
20:57:15,server_8,111.1,79.73
20:57:15,server_9,612.29,684.34
20:57:15,server_1,1053.64,1246.74
20:57:15,server_2,87.73,103.17
20:57:15,server_3,553.96,443.63
20:57:15,server_5,218.13,299.99
20:57:15,server_6,572.13,591.74
20:57:15,server_7,783.93,744.04
20:57:15,server_4,384.8,360.48
20:57:20,server_20,264.61,176.2
20:57:20,server_11,670.98,995.05
20:57:20,server_18,83.13,90.41
20:57:20,server_17,365.93,501.99
20:57:20,server_16,3342.19,2978.19
20:57:20,server_15,972.74,793.19
20:57:20,server_14,345.45,198.51
20:57:20,server_13,617.49,614.38
20:57:20,server_12,9934.4,8580.64
20:57:20,server_19,492.2,470.23
20:57:20,server_10,941.1,1408.89
20:57:20,server_8,380.66,377.7
20:57:20,server_1,152.47,96.77
20:57:20,server_2,12.67,11.63
20:57:20,server_3,266.46,346.76
20:57:20,server_9,863.51,496.91
20:57:20,server_5,50.52,39.06
20:57:20,server_6,622.05,447.29
20:57:20,server_7,140.66,154.49
20:57:20,server_4,3.34,2.94
20:57:25,server_13,851.8,971.88
20:57:25,server_20,95.41,71.62
20:57:25,server_19,431.41,228.34
20:57:25,server_18,4074.65,4819.07
20:57:25,server_17,2973.53,3366.59
20:57:25,server_16,361.72,296.95
20:57:25,server_15,407.29,345.6
20:57:25,server_14,419.74,308.22
20:57:25,server_12,13453.56,12684.84
20:57:25,server_11,2301.69,2111.95
20:57:25,server_1,269.18,242.97
20:57:25,server_9,15775.07,17127.56
20:57:25,server_8,902.61,1003.94
20:57:25,server_7,155.16,141.06
20:57:25,server_6,15182.6,15273.32
20:57:25,server_5,611.03,659.88
20:57:25,server_4,900.22,1174.27
20:57:25,server_3,183.67,253.04
20:57:25,server_2,437.7,367.05
20:57:25,server_10,97.0,105.53
20:57:30,server_13,198.36,225.21
20:57:30,server_14,6857.76,8108.98
20:57:30,server_15,3978.17,3648.76
20:57:30,server_16,3366.99,2862.93
20:57:30,server_12,551.04,550.1
20:57:30,server_18,426.28,584.44
20:57:30,server_19,574.68,534.45
20:57:30,server_20,344.43,319.47
20:57:30,server_17,18618.4,21872.97
20:57:30,server_11,234.06,160.37
20:57:30,server_1,538.17,664.23
20:57:30,server_9,11.43,15.63
20:57:30,server_8,5511.59,5754.88
20:57:30,server_7,407.38,216.78
20:57:30,server_6,382.46,277.94
20:57:30,server_5,102.73,92.5
20:57:30,server_4,112.43,134.67
20:57:30,server_3,241.63,222.47
20:57:30,server_2,510.3,288.78
20:57:30,server_10,330.98,414.59
20:57:35,server_13,2896.93,2383.14
20:57:35,server_14,11587.31,9439.3
20:57:35,server_15,526.84,619.69
20:57:35,server_16,2584.2,2586.84
20:57:35,server_20,520.75,504.43
20:57:35,server_18,146.23,180.61
20:57:35,server_19,2748.57,2334.32
20:57:35,server_12,308.87,211.24
20:57:35,server_17,902.91,702.29
20:57:35,server_11,8993.1,9532.97
20:57:35,server_10,13906.01,14198.65
20:57:35,server_9,917.48,737.51
20:57:35,server_8,17208.34,19606.42
20:57:35,server_7,9955.15,8094.86
20:57:35,server_6,456.45,619.65
20:57:35,server_5,4641.51,5329.15
20:57:35,server_4,84.48,51.96
20:57:35,server_3,613.94,645.17
20:57:35,server_2,694.1,955.1
20:57:35,server_1,883.58,986.03
20:57:40,server_13,343.76,239.68
20:57:40,server_14,856.3,1155.24
20:57:40,server_15,1007.81,788.69
20:57:40,server_16,500.55,695.97
20:57:40,server_20,109.18,123.86
20:57:40,server_18,934.43,606.36
20:57:40,server_19,2918.12,2941.91
20:57:40,server_12,984.94,1093.92
20:57:40,server_17,592.18,773.14
20:57:40,server_11,49.33,72.27
20:57:40,server_10,8360.71,8790.77
20:57:40,server_9,416.02,339.47
20:57:40,server_2,670.55,506.21
20:57:40,server_3,1041.15,1358.93
20:57:40,server_4,624.08,419.7
20:57:40,server_1,5918.58,5913.33
20:57:40,server_6,292.86,179.72
20:57:40,server_7,21.98,22.37
20:57:40,server_8,877.97,903.45
20:57:40,server_5,286.9,238.62
20:57:45,server_12,175.62,166.54
20:57:45,server_19,270.91,328.83
20:57:45,server_18,53.37,76.95
20:57:45,server_17,307.02,282.68
20:57:45,server_16,4830.69,5594.58
20:57:45,server_15,334.17,308.68
20:57:45,server_14,577.26,678.7
20:57:45,server_13,383.98,386.03
20:57:45,server_11,27.32,17.5
20:57:45,server_20,74.05,63.3
20:57:45,server_9,482.44,266.29
20:57:45,server_1,834.6,617.9
20:57:45,server_2,634.53,462.07
20:57:45,server_3,419.2,590.95
20:57:45,server_4,3979.85,3786.33
20:57:45,server_10,11406.46,11699.24
20:57:45,server_6,96.44,91.29
20:57:45,server_7,105.99,120.38
20:57:45,server_8,479.58,635.0
20:57:45,server_5,977.8,958.77
20:57:50,server_12,982.57,1020.19
20:57:50,server_19,117.66,142.46
20:57:50,server_18,29.13,19.68
20:57:50,server_17,4642.41,3996.07
20:57:50,server_16,925.82,787.09
20:57:50,server_15,11329.0,10766.69
20:57:50,server_14,701.0,502.84
20:57:50,server_13,9553.66,11417.7
20:57:50,server_11,4784.72,4291.08
20:57:50,server_20,366.05,215.41
20:57:50,server_9,220.6,287.74
20:57:50,server_1,523.38,492.8
20:57:50,server_2,853.86,891.38
20:57:50,server_3,602.58,711.19
20:57:50,server_4,66.15,56.02
20:57:50,server_10,9997.08,9150.05
20:57:50,server_6,636.43,437.39
20:57:50,server_7,585.52,663.6
20:57:50,server_8,19472.63,15851.74
20:57:50,server_5,891.45,481.76
20:57:55,server_11,1039.05,1495.67
20:57:55,server_19,88.54,78.68
20:57:55,server_18,397.44,463.14
20:57:55,server_17,1017.64,1056.85
20:57:55,server_16,1267.27,1241.82
20:57:55,server_15,241.81,242.84
20:57:55,server_14,209.73,219.08
20:57:55,server_13,596.66,888.48
20:57:55,server_12,941.52,607.6
20:57:55,server_20,836.8,668.76
20:57:55,server_10,1082.99,1050.81
20:57:55,server_8,9617.57,9393.14
20:57:55,server_7,3491.79,3183.05
20:57:55,server_6,345.89,236.33
20:57:55,server_5,140.0,202.17
20:57:55,server_4,1081.08,981.03
20:57:55,server_3,680.42,491.23
20:57:55,server_2,18793.66,16321.78
20:57:55,server_1,677.69,830.77
20:57:55,server_9,879.78,968.01
20:58:00,server_13,200.85,284.76
20:58:00,server_14,103.58,133.68
20:58:00,server_15,816.07,730.48
20:58:00,server_12,972.25,619.12
20:58:00,server_17,951.99,597.15
20:58:00,server_18,903.97,682.62
20:58:00,server_19,302.67,153.95
20:58:00,server_16,17898.18,18693.53
20:58:00,server_11,76.37,73.26
20:58:00,server_20,621.07,811.97
20:58:00,server_9,100.61,51.45
20:58:00,server_1,241.64,301.69
20:58:00,server_2,296.07,405.26
20:58:00,server_3,1181.41,1254.96
20:58:00,server_4,915.45,1277.8
20:58:00,server_10,936.43,613.7
20:58:00,server_6,280.28,277.49
20:58:00,server_7,701.56,684.18
20:58:00,server_8,366.61,225.48
20:58:00,server_5,923.11,701.7
20:58:05,server_19,515.56,586.02
20:58:05,server_18,676.72,1005.53
20:58:05,server_17,712.69,625.38
20:58:05,server_16,478.13,622.0
20:58:05,server_15,125.61,140.12
20:58:05,server_14,11694.71,11381.87
20:58:05,server_13,3855.53,3868.99
20:58:05,server_12,574.36,582.34
20:58:05,server_11,273.07,337.84
20:58:05,server_20,488.21,281.33
20:58:05,server_9,382.24,510.2
20:58:05,server_1,151.67,119.98
20:58:05,server_2,904.29,1191.94
20:58:05,server_3,252.87,230.65
20:58:05,server_4,6111.89,6594.87
20:58:05,server_10,994.26,860.51
20:58:05,server_6,514.67,748.77
20:58:05,server_7,836.38,913.95
20:58:05,server_8,980.86,974.81
20:58:05,server_5,2204.04,2612.31
20:58:10,server_11,636.81,585.81
20:58:10,server_19,3956.27,3688.97
20:58:10,server_18,305.5,443.5
20:58:10,server_17,229.39,267.43
20:58:10,server_16,2266.69,2514.93
20:58:10,server_15,40.88,39.97
20:58:10,server_14,565.49,318.52
20:58:10,server_13,17277.84,19141.21
20:58:10,server_12,828.77,533.51
20:58:10,server_20,1357.45,1486.57
20:58:10,server_10,301.51,272.39
20:58:10,server_8,266.88,250.36
20:58:10,server_9,569.44,316.62
20:58:10,server_1,905.83,671.54
20:58:10,server_2,17121.28,14463.53
20:58:10,server_3,186.59,93.8
20:58:10,server_5,694.15,768.04
20:58:10,server_6,60.39,42.88
20:58:10,server_7,57.34,39.62
20:58:10,server_4,258.68,224.27
20:58:15,server_20,1572.07,1864.5
20:58:15,server_11,14544.8,13319.25
20:58:15,server_18,927.9,787.18
20:58:15,server_17,153.76,195.79
20:58:15,server_16,541.3,789.24
20:58:15,server_15,421.98,474.25
20:58:15,server_14,409.23,221.82
20:58:15,server_13,322.52,280.64
20:58:15,server_12,80.15,47.81
20:58:15,server_19,330.36,180.83
20:58:15,server_10,335.68,297.56
20:58:15,server_8,669.97,563.69
20:58:15,server_1,524.44,519.75
20:58:15,server_2,930.87,1206.79
20:58:15,server_3,370.15,483.7
20:58:15,server_9,631.85,616.03
20:58:15,server_5,676.69,807.49
20:58:15,server_6,388.08,217.27
20:58:15,server_7,494.29,363.56
20:58:15,server_4,16723.87,15773.84
20:58:20,server_12,3431.32,2863.72
20:58:20,server_19,4355.08,4394.18
20:58:20,server_18,605.73,639.98
20:58:20,server_17,18212.36,19142.99
20:58:20,server_16,118.55,82.88
20:58:20,server_15,13982.86,13503.93
20:58:20,server_14,74.61,38.99
20:58:20,server_13,467.41,644.48
20:58:20,server_11,1012.39,1162.08
20:58:20,server_20,463.79,589.71
20:58:20,server_9,222.04,298.76
20:58:20,server_1,950.88,1276.43
20:58:20,server_2,43.24,56.34
20:58:20,server_3,625.14,866.32
20:58:20,server_4,849.93,755.92
20:58:20,server_10,429.71,248.09
20:58:20,server_6,996.49,985.81
20:58:20,server_7,411.21,235.77
20:58:20,server_8,82.15,81.9
20:58:20,server_5,109.07,97.78
20:58:25,server_11,256.76,168.51
20:58:25,server_19,334.78,310.09
20:58:25,server_18,901.59,1042.67
20:58:25,server_17,118.47,166.77
20:58:25,server_16,697.03,936.77
20:58:25,server_15,984.42,657.19
20:58:25,server_14,17452.03,14913.08
20:58:25,server_13,19642.57,17036.25
20:58:25,server_12,282.69,191.83
20:58:25,server_20,15499.41,15575.32
20:58:25,server_10,936.85,1382.88
20:58:25,server_8,859.69,987.28
20:58:25,server_7,1747.33,1810.63
20:58:25,server_6,727.29,504.11
20:58:25,server_5,8421.97,8381.48
20:58:25,server_4,938.54,948.4
20:58:25,server_3,476.49,430.06
20:58:25,server_2,3956.86,3366.85
20:58:25,server_1,339.3,492.95
20:58:25,server_9,6239.57,7400.82
20:58:30,server_13,167.42,244.45
20:58:30,server_14,400.03,209.99
20:58:30,server_15,211.0,133.24
20:58:30,server_12,67.07,50.77
20:58:30,server_17,291.76,270.73
20:58:30,server_18,81.91,91.23
20:58:30,server_19,173.6,152.8
20:58:30,server_16,203.24,214.12
20:58:30,server_11,117.41,127.14
20:58:30,server_20,538.66,632.97
20:58:30,server_9,306.16,275.25
20:58:30,server_1,139.04,198.62
20:58:30,server_2,9884.23,10495.84
20:58:30,server_3,155.59,105.09
20:58:30,server_4,2293.71,2366.2
20:58:30,server_10,12604.86,11599.45
20:58:30,server_6,382.03,506.81
20:58:30,server_7,990.29,1025.12
20:58:30,server_8,272.74,139.63
20:58:30,server_5,2945.08,3313.6
20:58:35,server_12,356.84,270.78
20:58:35,server_20,264.43,300.11
20:58:35,server_19,510.9,378.51
20:58:35,server_18,346.96,259.57
20:58:35,server_17,60.46,41.82
20:58:35,server_16,622.51,340.26
20:58:35,server_15,571.3,426.45
20:58:35,server_14,472.17,584.67
20:58:35,server_13,936.69,708.81
20:58:35,server_11,309.5,383.85
20:58:35,server_10,334.22,209.89
20:58:35,server_9,755.0,647.26
20:58:35,server_2,303.11,172.56
20:58:35,server_3,1645.92,1534.57
20:58:35,server_4,241.06,337.31
20:58:35,server_1,742.77,869.4
20:58:35,server_6,6201.05,7130.05
20:58:35,server_7,200.66,247.03
20:58:35,server_8,397.16,271.76
20:58:35,server_5,291.78,159.21
20:58:40,server_12,3905.32,3744.89
20:58:40,server_19,518.72,550.06
20:58:40,server_18,232.41,130.8
20:58:40,server_17,0.0,0.0
20:58:40,server_16,250.36,371.57
20:58:40,server_15,4732.07,4235.42
20:58:40,server_14,17849.57,20590.73
20:58:40,server_13,113.76,152.96
20:58:40,server_11,7819.25,6904.99
20:58:40,server_20,101.97,119.05
20:58:40,server_9,446.39,448.27
20:58:40,server_1,7637.44,6730.96
20:58:40,server_2,83.4,90.51
20:58:40,server_3,13542.32,15245.67
