server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_1,22:25:40,22:26:10,49.96,46.54,
server_1,22:25:50,22:26:20,49.65,50.77,
server_1,22:26:00,22:26:30,49.3,49.56,
server_1,22:26:10,22:26:40,41.94,54.79,
server_1,22:26:20,22:26:50,55.49,51.0,
server_1,22:26:30,22:27:00,56.31,57.99,
server_1,22:26:40,22:27:10,71.37,50.79,
server_1,22:26:50,22:27:20,59.75,45.83,
server_1,22:27:00,22:27:30,49.36,33.68,
server_1,22:27:10,22:27:40,40.36,39.65,
server_1,22:27:20,22:27:50,48.44,52.98,
server_1,22:27:30,22:28:00,48.03,57.11,
server_1,22:27:40,22:28:10,39.18,59.5,
server_1,22:27:50,22:28:20,33.51,66.75,
server_1,22:28:00,22:28:30,33.52,73.95,
server_1,22:28:10,22:28:40,34.41,63.02,
server_1,22:28:20,22:28:50,44.14,58.36,
server_1,22:28:30,22:29:00,46.6,47.36,
server_1,22:28:40,22:29:10,62.36,51.08,
server_1,22:28:50,22:29:20,63.1,48.59,
server_1,22:29:00,22:29:30,62.42,62.29,
server_1,22:29:10,22:29:40,56.9,54.63,
server_1,22:29:20,22:29:50,52.89,52.18,
server_1,22:29:30,22:30:00,55.17,38.45,
server_1,22:29:40,22:30:10,52.52,51.4,
server_1,22:29:50,22:30:20,42.22,43.2,
server_1,22:30:00,22:30:30,45.42,48.99,
server_1,22:30:10,22:30:40,46.9,43.45,
server_1,22:30:20,22:30:50,60.85,47.96,
server_1,22:30:30,22:31:00,54.42,52.18,
server_1,22:30:40,22:31:10,62.86,47.93,
server_1,22:30:50,22:31:20,58.82,53.21,
server_1,22:31:00,22:31:30,61.18,45.86,
server_1,22:31:10,22:31:40,54.03,55.07,
server_1,22:31:20,22:31:50,54.52,46.06,
server_1,22:31:30,22:32:00,51.18,45.57,
server_1,22:31:40,22:32:10,35.18,54.65,
server_1,22:31:50,22:32:20,34.82,67.24,
server_1,22:32:00,22:32:30,46.36,80.58,Memory saturation suspected
server_1,22:32:10,22:32:40,57.61,64.32,
server_1,22:32:20,22:32:50,49.43,55.54,
server_1,22:32:30,22:33:00,45.66,46.41,
server_1,22:32:40,22:33:10,49.23,49.72,
server_1,22:32:50,22:33:20,50.59,52.08,
server_1,22:33:00,22:33:30,53.21,51.85,
server_1,22:33:10,22:33:40,57.09,41.27,
server_1,22:33:20,22:33:50,58.4,39.96,
server_1,22:33:30,22:34:00,44.11,34.52,
server_1,22:33:40,22:34:10,38.35,54.25,
server_1,22:33:50,22:34:20,30.47,50.25,
server_1,22:34:00,22:34:30,36.6,58.38,
server_1,22:34:10,22:34:40,42.56,51.05,
server_1,22:34:20,22:34:50,60.66,51.33,
server_1,22:34:30,22:35:00,78.32,46.05,
server_1,22:34:40,22:35:10,79.44,49.55,
server_1,22:34:50,22:35:20,67.78,54.12,
server_1,22:35:00,22:35:30,56.84,57.95,
server_1,22:35:10,22:35:40,53.65,55.06,
server_1,22:35:20,22:35:50,58.19,59.47,
server_1,22:35:30,22:36:00,55.69,46.46,
server_1,22:35:40,22:36:10,44.92,36.81,
server_1,22:35:50,22:36:20,41.79,29.35,
server_1,22:36:00,22:36:30,47.89,49.94,
server_1,22:36:10,22:36:40,57.94,59.94,
server_1,22:36:20,22:36:50,55.82,61.81,
server_1,22:36:30,22:37:00,56.7,44.26,
server_1,22:36:40,22:37:10,60.16,40.45,
server_1,22:36:50,22:37:20,61.67,38.31,
server_1,22:37:00,22:37:30,61.68,54.16,
server_1,22:37:10,22:37:40,49.75,55.08,
server_1,22:37:20,22:37:50,48.12,66.25,
server_1,22:37:30,22:38:00,31.29,63.38,
server_1,22:37:40,22:38:10,45.74,55.41,
server_1,22:37:50,22:38:20,51.35,52.52,
server_1,22:38:00,22:38:30,76.57,48.26,
server_1,22:38:10,22:38:40,66.27,58.59,
server_1,22:38:20,22:38:50,72.73,64.31,
server_1,22:38:30,22:39:00,50.33,65.96,
server_1,22:38:40,22:39:10,50.84,57.39,
server_1,22:38:50,22:39:20,48.57,51.95,
server_1,22:39:00,22:39:30,45.56,50.64,
server_1,22:39:10,22:39:40,61.61,71.02,
server_1,22:39:20,22:39:50,58.24,69.69,
server_1,22:39:30,22:40:00,69.94,67.48,
server_1,22:39:40,22:40:10,59.2,58.64,
server_1,22:39:50,22:40:20,46.78,59.45,
server_1,22:40:00,22:40:30,58.27,72.11,
server_1,22:40:10,22:40:40,62.06,60.13,
server_1,22:40:20,22:40:50,85.22,56.7,CPU spike suspected
server_1,22:40:30,22:41:00,74.73,46.16,
server_1,22:40:40,22:41:10,64.7,58.2,
server_1,22:40:50,22:41:20,50.98,55.1,
server_1,22:41:00,22:41:30,39.63,56.42,
server_1,22:41:10,22:41:40,40.95,52.11,
server_1,22:41:20,22:41:50,53.78,55.38,
server_1,22:41:30,22:42:00,69.58,49.76,
server_1,22:41:40,22:42:10,65.42,57.69,
server_1,22:41:50,22:42:20,50.58,65.78,
server_1,22:42:00,22:42:30,52.42,74.47,
server_1,22:42:10,22:42:40,64.69,57.73,
server_1,22:42:20,22:42:50,70.36,52.13,
server_1,22:42:30,22:43:00,63.04,45.69,
server_1,22:42:40,22:43:10,58.66,55.09,
server_1,22:42:50,22:43:20,57.29,52.36,
server_1,22:43:00,22:43:30,53.16,57.64,
server_1,22:43:10,22:43:40,62.56,52.76,
server_1,22:43:20,22:43:50,57.78,50.23,
server_1,22:43:30,22:44:00,65.5,46.95,
server_1,22:43:40,22:44:10,53.47,50.84,
server_1,22:43:50,22:44:20,50.41,48.69,
server_1,22:44:00,22:44:30,42.49,43.8,
server_1,22:44:10,22:44:40,47.08,46.96,
server_1,22:44:20,22:44:50,50.11,51.09,
server_1,22:44:30,22:45:00,53.64,41.64,
server_1,22:44:40,22:45:10,54.49,28.76,
server_1,22:44:50,22:45:20,56.45,27.2,
server_1,22:45:00,22:45:30,60.51,45.4,
server_1,22:45:10,22:45:40,61.74,45.89,
server_1,22:45:20,22:45:50,66.65,52.81,
server_1,22:45:30,22:46:00,59.28,43.9,
server_1,22:45:40,22:46:10,47.72,50.38,
server_1,22:45:50,22:46:20,46.82,48.15,
server_1,22:46:00,22:46:30,53.71,56.3,
server_1,22:46:10,22:46:40,65.66,55.29,
server_1,22:46:20,22:46:50,57.91,48.96,
server_1,22:46:30,22:47:00,64.28,37.73,
server_1,22:46:40,22:47:10,56.77,39.6,
server_1,22:46:50,22:47:20,71.79,36.03,
server_1,22:47:00,22:47:30,62.68,58.04,
server_1,22:47:10,22:47:40,58.45,64.57,
server_1,22:47:20,22:47:50,50.82,62.41,
server_1,22:47:30,22:48:00,42.99,55.0,
server_1,22:47:40,22:48:10,39.53,52.99,
server_1,22:47:50,22:48:20,48.92,63.54,
server_1,22:48:00,22:48:30,51.35,56.19,
server_1,22:48:10,22:48:40,60.8,50.75,
server_1,22:48:20,22:48:50,42.59,43.36,
server_1,22:48:30,22:49:00,36.31,45.63,
server_1,22:48:40,22:49:10,34.81,48.73,
server_1,22:48:50,22:49:20,47.94,47.32,
server_1,22:49:00,22:49:30,66.32,50.78,
server_1,22:49:10,22:49:40,54.27,62.29,
server_1,22:49:20,22:49:50,59.88,80.24,Memory saturation suspected
server_1,22:49:30,22:50:00,51.97,73.84,
server_1,22:49:40,22:50:10,64.4,55.48,
server_1,22:49:50,22:50:20,54.78,35.87,
server_1,22:50:00,22:50:30,50.74,31.71,
server_1,22:50:10,22:50:40,52.32,41.7,
server_1,22:50:20,22:50:50,57.53,56.66,
server_1,22:50:30,22:51:00,59.35,62.08,
server_1,22:50:40,22:51:10,67.5,64.06,
server_1,22:50:50,22:51:20,52.65,52.38,
server_1,22:51:00,22:51:30,50.46,50.15,
server_1,22:51:10,22:51:40,43.56,33.82,
server_1,22:51:20,22:51:50,61.67,42.17,
server_1,22:51:30,22:52:00,64.81,43.24,
server_1,22:51:40,22:52:10,61.32,53.67,
server_1,22:51:50,22:52:20,54.97,50.26,
server_1,22:52:00,22:52:30,68.61,50.98,
server_1,22:52:10,22:52:40,65.42,58.29,
server_1,22:52:20,22:52:50,76.65,70.55,
server_1,22:52:30,22:53:00,72.5,77.77,
server_1,22:52:40,22:53:10,89.08,80.32,High CPU + Memory stress
server_1,22:52:50,22:53:20,78.64,74.01,
server_10,20:53:00,20:53:30,67.63,46.87,
server_10,20:53:10,20:53:40,59.42,43.59,
server_10,20:53:20,20:53:50,54.27,30.58,
server_10,20:53:30,20:54:00,51.33,34.72,
server_10,20:53:40,20:54:10,47.89,30.26,
server_10,20:53:50,20:54:20,51.78,40.53,
server_10,20:54:00,20:54:30,43.95,35.89,
server_10,20:54:10,20:54:40,40.05,47.95,
server_10,20:54:20,20:54:50,39.42,40.27,
server_10,20:54:30,20:55:00,49.68,50.81,
server_10,20:54:40,20:55:10,42.47,45.82,
server_10,20:54:50,20:55:20,39.85,60.18,
server_10,20:55:00,20:55:30,40.27,48.0,
server_10,20:55:10,20:55:40,60.57,51.48,
server_10,20:55:20,20:55:50,56.94,37.91,
server_10,20:55:30,20:56:00,58.83,52.0,
server_10,20:55:40,20:56:10,45.26,51.25,
server_10,20:55:50,20:56:20,59.24,56.72,
server_10,20:56:00,20:56:30,61.31,43.89,
server_10,20:56:10,20:56:40,62.93,45.21,
server_10,20:56:20,20:56:50,62.38,41.49,
server_10,20:56:30,20:57:00,59.86,54.79,
server_10,20:56:40,20:57:10,59.61,55.08,
server_10,20:56:50,20:57:20,54.2,58.34,
server_10,20:57:00,20:57:30,50.06,50.94,
server_10,20:57:10,20:57:40,47.86,48.77,
server_10,20:57:20,20:57:50,53.04,46.68,
server_10,20:57:30,20:58:00,56.38,45.06,
server_10,20:57:40,20:58:10,73.46,32.66,
server_10,20:57:50,20:58:20,63.59,31.52,
server_10,20:58:00,20:58:30,64.64,36.81,
server_10,20:58:10,20:58:40,48.85,46.46,
server_10,20:58:20,20:58:50,54.1,64.47,
server_10,20:58:30,20:59:00,52.39,67.1,
server_10,20:58:40,20:59:10,59.86,82.61,Memory saturation suspected
server_10,20:58:50,20:59:20,66.1,64.29,
server_10,20:59:00,20:59:30,66.62,58.88,
server_10,20:59:10,20:59:40,61.96,48.43,
server_10,20:59:20,20:59:50,60.73,50.78,
server_10,20:59:30,21:00:00,52.09,44.26,
server_10,20:59:40,21:00:10,44.35,39.55,
server_10,20:59:50,21:00:20,35.19,37.22,
server_10,21:00:00,21:00:30,37.31,49.69,
server_10,21:00:10,21:00:40,52.68,59.7,
server_10,21:00:20,21:00:50,50.28,76.58,
server_10,21:00:30,21:01:00,55.27,68.41,
server_10,21:00:40,21:01:10,48.23,65.56,
server_10,21:00:50,21:01:20,46.56,56.37,
server_10,21:01:00,21:01:30,36.58,61.21,
server_10,21:01:10,21:01:40,34.32,58.12,
server_10,21:01:20,21:01:50,35.08,51.56,
server_10,21:01:30,21:02:00,38.58,53.2,
server_10,21:01:40,21:02:10,45.29,62.26,
server_10,21:01:50,21:02:20,56.75,62.68,
server_10,21:02:00,21:02:30,60.31,55.17,
server_10,21:02:10,21:02:40,56.73,51.23,
server_10,21:02:20,21:02:50,60.68,51.55,
server_10,21:02:30,21:03:00,51.51,56.74,
server_10,21:02:40,21:03:10,42.93,49.42,
server_10,21:02:50,21:03:20,25.54,45.98,
server_10,21:03:00,21:03:30,23.54,45.32,
server_10,21:03:10,21:03:40,24.9,52.78,
server_10,21:03:20,21:03:50,36.32,71.36,
server_10,21:03:30,21:04:00,50.32,58.3,
server_10,21:03:40,21:04:10,52.13,53.28,
server_10,21:03:50,21:04:20,47.27,35.77,
server_10,21:04:00,21:04:30,46.36,38.68,
server_10,21:04:10,21:04:40,51.47,37.49,
server_10,21:04:20,21:04:50,49.46,37.18,
server_10,21:04:30,21:05:00,55.27,42.64,
server_10,21:04:40,21:05:10,65.29,43.92,
server_10,21:04:50,21:05:20,78.16,40.91,
server_10,21:05:00,21:05:30,74.47,46.74,
server_10,21:05:10,21:05:40,59.63,57.39,
server_10,21:05:20,21:05:50,64.8,64.91,
server_10,21:05:30,21:06:00,60.86,58.77,
server_10,21:05:40,21:06:10,55.28,44.87,
server_10,21:05:50,21:06:20,41.29,48.46,
server_10,21:06:00,21:06:30,40.63,52.18,
server_10,21:06:10,21:06:40,40.8,46.87,
server_10,21:06:20,21:06:50,47.85,37.73,
server_10,21:06:30,21:07:00,55.84,34.07,
server_10,21:06:40,21:07:10,69.63,47.67,
server_10,21:06:50,21:07:20,50.76,55.71,
server_10,21:07:00,21:07:30,47.76,56.33,
server_10,21:07:10,21:07:40,46.14,45.92,
server_10,21:07:20,21:07:50,65.28,40.28,
server_10,21:07:30,21:08:00,64.41,43.62,
server_10,21:07:40,21:08:10,52.56,42.34,
server_10,21:07:50,21:08:20,49.94,40.14,
server_10,21:08:00,21:08:30,51.43,37.93,
server_10,21:08:10,21:08:40,57.44,44.13,
server_10,21:08:20,21:08:50,54.97,52.25,
server_10,21:08:30,21:09:00,46.84,49.47,
server_10,21:08:40,21:09:10,51.55,39.86,
server_10,21:08:50,21:09:20,53.06,27.75,
server_10,21:09:00,21:09:30,57.66,35.22,
server_10,21:09:10,21:09:40,49.47,44.97,
server_10,21:09:20,21:09:50,46.03,51.48,
server_10,21:09:30,21:10:00,43.27,43.25,
server_10,21:09:40,21:10:10,49.13,42.99,
server_10,21:09:50,21:10:20,46.63,42.37,
server_10,21:10:00,21:10:30,56.34,40.63,
server_10,21:10:10,21:10:40,68.18,42.39,
server_10,21:10:20,21:10:50,71.03,43.06,
server_10,21:10:30,21:11:00,72.5,56.7,
server_10,21:10:40,21:11:10,67.47,65.88,
server_10,21:10:50,21:11:20,71.87,62.54,
server_10,21:11:00,21:11:30,55.2,61.76,
server_10,21:11:10,21:11:40,39.94,44.66,
server_10,21:11:20,21:11:50,39.2,62.91,
server_10,21:11:30,21:12:00,52.0,59.74,
server_10,21:11:40,21:12:10,61.73,69.34,
server_10,21:11:50,21:12:20,61.39,48.27,
server_10,21:12:00,21:12:30,53.25,43.24,
server_10,21:12:10,21:12:40,51.2,37.69,
server_10,21:12:20,21:12:50,37.87,50.86,
server_10,21:12:30,21:13:00,44.67,51.47,
server_10,21:12:40,21:13:10,47.87,60.65,
server_10,21:12:50,21:13:20,54.1,58.94,
server_10,21:13:00,21:13:30,43.41,53.12,
server_10,21:13:10,21:13:40,45.88,51.4,
server_10,21:13:20,21:13:50,50.47,48.3,
server_10,21:13:30,21:14:00,56.02,51.87,
server_10,21:13:40,21:14:10,47.55,52.7,
server_10,21:13:50,21:14:20,44.59,52.06,
server_10,21:14:00,21:14:30,48.06,58.5,
server_10,21:14:10,21:14:40,52.03,52.27,
server_10,21:14:20,21:14:50,61.48,58.22,
server_10,21:14:30,21:15:00,60.42,67.85,
server_10,21:14:40,21:15:10,62.98,68.45,
server_10,21:14:50,21:15:20,59.88,63.51,
server_10,21:15:00,21:15:30,59.38,55.28,
server_10,21:15:10,21:15:40,58.11,65.26,
server_10,21:15:20,21:15:50,50.42,74.81,
server_10,21:15:30,21:16:00,39.06,73.75,
server_10,21:15:40,21:16:10,39.76,68.66,
server_10,21:15:50,21:16:20,47.88,49.79,
server_10,21:16:00,21:16:30,60.45,60.3,
server_10,21:16:10,21:16:40,61.19,59.08,
server_10,21:16:20,21:16:50,54.69,77.86,
server_10,21:16:30,21:17:00,45.02,57.05,
server_10,21:16:40,21:17:10,34.56,48.04,
server_10,21:16:50,21:17:20,35.36,48.05,
server_10,21:17:00,21:17:30,39.19,65.08,
server_10,21:17:10,21:17:40,39.05,65.16,
server_10,21:17:20,21:17:50,52.11,61.97,
server_10,21:17:30,21:18:00,50.62,50.83,
server_10,21:17:40,21:18:10,62.66,51.86,
server_10,21:17:50,21:18:20,51.44,46.84,
server_10,21:18:00,21:18:30,64.22,53.84,
server_10,21:18:10,21:18:40,55.23,49.12,
server_10,21:18:20,21:18:50,53.17,52.28,
server_10,21:18:30,21:19:00,45.7,45.15,
server_10,21:18:40,21:19:10,56.84,49.88,
server_10,21:18:50,21:19:20,52.5,43.04,
server_10,21:19:00,21:19:30,46.81,53.8,
server_10,21:19:10,21:19:40,40.18,59.26,
server_10,21:19:20,21:19:50,45.97,58.2,
server_10,21:19:30,21:20:00,43.31,40.47,
server_10,21:19:40,21:20:10,37.06,36.6,
server_10,21:19:50,21:20:20,41.69,48.34,
server_10,21:20:00,21:20:30,66.81,67.31,
server_10,21:20:10,21:20:40,74.52,75.54,
server_10,21:20:20,21:20:50,72.37,63.84,
server_10,21:20:30,21:21:00,58.02,53.52,
server_10,21:20:40,21:21:10,56.8,63.17,
server_10,21:20:50,21:21:20,59.38,73.76,
server_10,21:21:00,21:21:30,64.26,81.39,Memory saturation suspected
server_10,21:21:10,21:21:40,64.91,61.61,
server_10,21:21:20,21:21:50,51.91,60.51,
server_10,21:21:30,21:22:00,46.23,66.72,
server_10,21:21:40,21:22:10,43.41,73.35,
server_10,21:21:50,21:22:20,46.96,62.8,
server_10,21:22:00,21:22:30,51.13,54.19,
server_10,21:22:10,21:22:40,64.36,40.04,
server_10,21:22:20,21:22:50,71.33,48.29,
server_10,21:22:30,21:23:00,73.96,38.45,
server_10,21:22:40,21:23:10,65.38,56.33,
server_10,21:22:50,21:23:20,59.45,50.3,
server_10,21:23:00,21:23:30,63.44,62.18,
server_10,21:23:10,21:23:40,63.04,67.75,
server_10,21:23:20,21:23:50,65.43,73.3,
server_10,21:23:30,21:24:00,60.97,60.04,
server_10,21:23:40,21:24:10,55.42,45.11,
server_10,21:23:50,21:24:20,60.5,43.62,
server_10,21:24:00,21:24:30,56.77,52.38,
server_10,21:24:10,21:24:40,56.84,52.46,
server_10,21:24:20,21:24:50,48.64,49.7,
server_10,21:24:30,21:25:00,37.39,50.5,
server_10,21:24:40,21:25:10,44.11,64.5,
server_10,21:24:50,21:25:20,53.69,71.2,
server_10,21:25:00,21:25:30,67.18,63.57,
server_10,21:25:10,21:25:40,57.51,50.14,
server_10,21:25:20,21:25:50,46.74,49.96,
server_10,21:25:30,21:26:00,44.71,57.36,
server_10,21:25:40,21:26:10,50.25,61.53,
server_10,21:25:50,21:26:20,60.53,46.76,
server_10,21:26:00,21:26:30,57.39,42.44,
server_10,21:26:10,21:26:40,47.4,44.06,
server_10,21:26:20,21:26:50,46.06,61.34,
server_10,21:26:30,21:27:00,53.3,70.19,
server_10,21:26:40,21:27:10,72.8,61.3,
server_10,21:26:50,21:27:20,67.15,49.94,
server_10,21:27:00,21:27:30,58.63,44.2,
server_10,21:27:10,21:27:40,40.88,54.18,
server_10,21:27:20,21:27:50,45.79,61.08,
server_10,21:27:30,21:28:00,38.7,54.18,
server_10,21:27:40,21:28:10,61.53,62.08,
server_10,21:27:50,21:28:20,55.5,57.6,
server_10,21:28:00,21:28:30,78.53,75.6,
server_10,21:28:10,21:28:40,63.16,66.12,
server_10,21:28:20,21:28:50,69.24,68.53,
server_10,21:28:30,21:29:00,55.37,56.7,
server_10,21:28:40,21:29:10,56.67,52.3,
server_10,21:28:50,21:29:20,42.69,56.15,
server_10,21:29:00,21:29:30,42.09,46.31,
server_10,21:29:10,21:29:40,48.36,58.65,
server_10,21:29:20,21:29:50,54.79,56.7,
server_10,21:29:30,21:30:00,50.24,71.32,
server_10,21:29:40,21:30:10,49.2,58.56,
server_10,21:29:50,21:30:20,50.62,55.18,
server_10,21:30:00,21:30:30,51.32,45.82,
server_10,21:30:10,21:30:40,53.98,43.56,
server_10,21:30:20,21:30:50,51.07,39.0,
server_10,21:30:30,21:31:00,52.1,37.5,
server_10,21:30:40,21:31:10,41.51,40.02,
server_10,21:30:50,21:31:20,48.73,41.13,
server_10,21:31:00,21:31:30,44.48,38.15,
server_10,21:31:10,21:31:40,51.19,42.4,
server_10,21:31:20,21:31:50,42.61,53.43,
server_10,21:31:30,21:32:00,51.52,58.86,
server_10,21:31:40,21:32:10,45.37,54.97,
server_10,21:31:50,21:32:20,57.92,58.28,
server_10,21:32:00,21:32:30,52.94,63.71,
server_10,21:32:10,21:32:40,57.62,59.69,
server_10,21:32:20,21:32:50,62.85,52.14,
server_10,21:32:30,21:33:00,69.36,49.02,
server_10,21:32:40,21:33:10,67.82,58.29,
server_10,21:32:50,21:33:20,45.18,68.67,
server_10,21:33:00,21:33:30,46.16,70.32,
server_10,21:33:10,21:33:40,40.99,64.18,
server_10,21:33:20,21:33:50,62.49,57.28,
server_10,21:33:30,21:34:00,62.15,62.45,
server_10,21:33:40,21:34:10,63.57,65.16,
server_10,21:33:50,21:34:20,58.54,50.85,
server_10,21:34:00,21:34:30,49.63,38.96,
server_10,21:34:10,21:34:40,42.21,38.27,
server_10,21:34:20,21:34:50,49.1,45.32,
server_10,21:34:30,21:35:00,48.49,44.4,
server_10,21:34:40,21:35:10,57.78,42.3,
server_10,21:34:50,21:35:20,50.69,47.46,
server_10,21:35:00,21:35:30,60.32,57.77,
server_10,21:35:10,21:35:40,62.33,60.86,
server_10,21:35:20,21:35:50,52.81,50.45,
server_10,21:35:30,21:36:00,52.48,41.76,
server_10,21:35:40,21:36:10,54.31,30.19,
server_10,21:35:50,21:36:20,70.0,46.19,
server_10,21:36:00,21:36:30,59.94,44.41,
server_10,21:36:10,21:36:40,49.29,48.91,
server_10,21:36:20,21:36:50,38.19,37.01,
server_10,21:36:30,21:37:00,52.94,48.51,
server_10,21:36:40,21:37:10,71.24,45.89,
server_10,21:36:50,21:37:20,71.88,49.63,
server_10,21:37:00,21:37:30,75.74,54.85,
server_10,21:37:10,21:37:40,63.4,63.26,
server_10,21:37:20,21:37:50,64.59,60.72,
server_10,21:37:30,21:38:00,51.25,46.78,
server_10,21:37:40,21:38:10,51.5,48.67,
server_10,21:37:50,21:38:20,46.73,47.07,
server_10,21:38:00,21:38:30,41.07,52.42,
server_10,21:38:10,21:38:40,29.72,63.39,
server_10,21:38:20,21:38:50,44.72,58.03,
server_10,21:38:30,21:39:00,50.64,59.47,
server_10,21:38:40,21:39:10,61.8,58.92,
server_10,21:38:50,21:39:20,44.94,61.29,
server_10,21:39:00,21:39:30,36.41,63.14,
server_10,21:39:10,21:39:40,34.09,47.23,
server_10,21:39:20,21:39:50,39.6,54.64,
server_10,21:39:30,21:40:00,51.44,50.93,
server_10,21:39:40,21:40:10,61.03,58.16,
server_10,21:39:50,21:40:20,74.81,44.87,
server_10,21:40:00,21:40:30,72.42,31.98,
server_10,21:40:10,21:40:40,64.02,30.77,
server_10,21:40:20,21:40:50,56.67,46.64,
server_10,21:40:30,21:41:00,55.67,58.29,
server_10,21:40:40,21:41:10,60.02,45.06,
server_10,21:40:50,21:41:20,58.36,45.52,
server_10,21:41:00,21:41:30,55.22,41.77,
server_10,21:41:10,21:41:40,49.91,55.08,
server_10,21:41:20,21:41:50,54.07,46.78,
server_10,21:41:30,21:42:00,46.79,51.46,
server_10,21:41:40,21:42:10,50.93,48.85,
server_10,21:41:50,21:42:20,48.42,59.7,
server_10,21:42:00,21:42:30,58.17,54.76,
server_10,21:42:10,21:42:40,46.93,51.0,
server_10,21:42:20,21:42:50,43.0,44.67,
server_10,21:42:30,21:43:00,45.64,46.79,
server_10,21:42:40,21:43:10,58.95,41.65,
server_10,21:42:50,21:43:20,60.5,41.13,
server_10,21:43:00,21:43:30,61.25,46.76,
server_10,21:43:10,21:43:40,51.86,53.8,
server_10,21:43:20,21:43:50,40.22,57.7,
server_10,21:43:30,21:44:00,37.21,54.94,
server_10,21:43:40,21:44:10,41.06,57.01,
server_10,21:43:50,21:44:20,55.84,50.93,
server_10,21:44:00,21:44:30,64.9,53.3,
server_10,21:44:10,21:44:40,69.12,46.64,
server_10,21:44:20,21:44:50,62.57,44.62,
server_10,21:44:30,21:45:00,46.82,46.68,
server_10,21:44:40,21:45:10,41.41,61.23,
server_10,21:44:50,21:45:20,43.07,53.68,
server_10,21:45:00,21:45:30,59.94,53.54,
server_10,21:45:10,21:45:40,72.3,49.98,
server_10,21:45:20,21:45:50,76.8,66.34,
server_10,21:45:30,21:46:00,76.12,59.99,
server_10,21:45:40,21:46:10,76.89,65.15,
server_10,21:45:50,21:46:20,77.59,69.11,
server_10,21:46:00,21:46:30,69.42,80.72,Memory saturation suspected
server_10,21:46:10,21:46:40,65.62,74.44,
server_10,21:46:20,21:46:50,62.03,68.36,
server_10,21:46:30,21:47:00,67.61,56.7,
server_10,21:46:40,21:47:10,58.16,55.83,
server_10,21:46:50,21:47:20,52.54,50.46,
server_10,21:47:00,21:47:30,37.33,43.12,
server_10,21:47:10,21:47:40,36.37,36.66,
server_10,21:47:20,21:47:50,33.78,33.55,
server_10,21:47:30,21:48:00,44.71,44.81,
server_10,21:47:40,21:48:10,48.68,49.33,
server_10,21:47:50,21:48:20,52.52,57.16,
server_10,21:48:00,21:48:30,47.65,64.36,
server_10,21:48:10,21:48:40,46.33,65.13,
server_10,21:48:20,21:48:50,45.4,66.16,
server_10,21:48:30,21:49:00,54.06,59.44,
server_10,21:48:40,21:49:10,56.85,60.18,
server_10,21:48:50,21:49:20,55.94,51.18,
server_10,21:49:00,21:49:30,48.3,44.63,
server_10,21:49:10,21:49:40,54.27,49.46,
server_10,21:49:20,21:49:50,56.76,68.58,
server_10,21:49:30,21:50:00,64.76,61.65,
server_10,21:49:40,21:50:10,51.49,49.28,
server_10,21:49:50,21:50:20,48.59,35.89,
server_10,21:50:00,21:50:30,38.0,47.37,
server_10,21:50:10,21:50:40,42.65,52.94,
server_10,21:50:20,21:50:50,36.07,58.38,
server_10,21:50:30,21:51:00,41.91,61.45,
server_10,21:50:40,21:51:10,33.85,64.98,
server_10,21:50:50,21:51:20,37.11,63.46,
server_10,21:51:00,21:51:30,34.19,61.0,
server_10,21:51:10,21:51:40,37.82,55.7,
server_10,21:51:20,21:51:50,37.0,62.2,
server_10,21:51:30,21:52:00,50.18,67.14,
server_10,21:51:40,21:52:10,58.8,70.47,
server_10,21:51:50,21:52:20,74.62,70.53,
server_10,21:52:00,21:52:30,60.46,72.3,
server_10,21:52:10,21:52:40,56.07,67.96,
server_10,21:52:20,21:52:50,58.53,59.09,
server_10,21:52:30,21:53:00,59.58,60.21,
server_10,21:52:40,21:53:10,53.53,68.7,
server_10,21:52:50,21:53:20,43.55,65.7,
server_10,21:53:00,21:53:30,38.44,49.06,
server_10,21:53:10,21:53:40,52.55,40.55,
server_10,21:53:20,21:53:50,49.35,38.12,
server_10,21:53:30,21:54:00,55.71,40.85,
server_10,21:53:40,21:54:10,55.09,49.08,
server_10,21:53:50,21:54:20,52.27,44.75,
server_10,21:54:00,21:54:30,53.49,54.21,
server_10,21:54:10,21:54:40,41.76,60.4,
server_10,21:54:20,21:54:50,45.24,77.48,
server_10,21:54:30,21:55:00,40.83,79.31,Memory saturation suspected
server_10,21:54:40,21:55:10,58.82,66.33,
server_10,21:54:50,21:55:20,60.26,53.55,
server_10,21:55:00,21:55:30,64.41,43.86,
server_10,21:55:10,21:55:40,50.05,42.53,
server_10,21:55:20,21:55:50,52.75,48.85,
server_10,21:55:30,21:56:00,40.8,64.8,
server_10,21:55:40,21:56:10,48.49,70.43,
server_10,21:55:50,21:56:20,54.28,65.16,
server_10,21:56:00,21:56:30,59.25,56.35,
server_10,21:56:10,21:56:40,51.29,50.27,
server_10,21:56:20,21:56:50,46.81,44.71,
server_10,21:56:30,21:57:00,51.27,37.9,
server_10,21:56:40,21:57:10,54.78,44.71,
server_10,21:56:50,21:57:20,53.86,53.03,
server_10,21:57:00,21:57:30,59.55,59.04,
server_10,21:57:10,21:57:40,62.11,43.94,
server_10,21:57:20,21:57:50,50.52,49.45,
server_10,21:57:30,21:58:00,49.76,41.96,
server_10,21:57:40,21:58:10,48.1,62.11,
server_10,21:57:50,21:58:20,54.98,53.44,
server_10,21:58:00,21:58:30,50.6,53.71,
server_10,21:58:10,21:58:40,57.07,51.54,
