server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_1,22:00:20,22:00:50,961.96,172.4,
server_1,22:00:30,22:01:00,961.96,136.6,
server_1,22:00:40,22:01:10,961.96,136.6,
server_1,22:00:50,22:01:20,963.32,100.41,
server_1,22:01:00,22:01:30,963.32,73.73,
server_1,22:01:10,22:01:40,15878.57,1256.1,Possible DDoS
server_1,22:01:20,22:01:50,15878.57,1256.1,Possible DDoS
server_1,22:01:30,22:02:00,15878.57,1256.1,Possible DDoS
server_1,22:01:40,22:02:10,931.61,28.78,
server_1,22:01:50,22:02:20,4835.29,1392.69,Possible DDoS
server_1,22:02:00,22:02:30,4835.29,9265.78,Network flood + Disk thrash suspected
server_1,22:02:10,22:02:40,4835.29,9265.78,Network flood + Disk thrash suspected
server_1,22:02:20,22:02:50,1044.81,9350.49,Disk thrash suspected
server_1,22:02:30,22:03:00,3465.03,9350.49,Disk thrash suspected
server_1,22:02:40,22:03:10,3465.03,9350.49,Disk thrash suspected
server_1,22:02:50,22:03:20,3696.68,9008.56,Disk thrash suspected
server_1,22:03:00,22:03:30,3696.68,9008.56,Disk thrash suspected
server_1,22:03:10,22:03:40,3696.68,8567.11,Disk thrash suspected
server_1,22:03:20,22:03:50,2745.61,8567.11,Disk thrash suspected
server_1,22:03:30,22:04:00,6727.19,8567.11,Network flood + Disk thrash suspected
server_1,22:03:40,22:04:10,7641.91,3724.52,Network flood + Disk thrash suspected
server_1,22:03:50,22:04:20,7641.91,8328.42,Network flood + Disk thrash suspected
server_1,22:04:00,22:04:30,7641.91,8328.42,Network flood + Disk thrash suspected
server_1,22:04:10,22:04:40,6750.29,8328.42,Network flood + Disk thrash suspected
server_1,22:04:20,22:04:50,1005.27,4714.75,Disk thrash suspected
server_1,22:04:30,22:05:00,1005.27,120.15,
server_1,22:04:40,22:05:10,1078.71,127.46,
server_1,22:04:50,22:05:20,1078.71,127.46,
server_1,22:05:00,22:05:30,2941.83,1566.2,
server_1,22:05:10,22:05:40,11579.47,1566.2,Possible DDoS
server_1,22:05:20,22:05:50,11579.47,1566.2,Possible DDoS
server_1,22:05:30,22:06:00,11579.47,166.73,Possible DDoS
server_1,22:05:40,22:06:10,1037.58,166.73,
server_1,22:05:50,22:06:20,1037.58,96.56,
server_1,22:06:00,22:06:30,1024.88,9707.5,Disk thrash suspected
server_1,22:06:10,22:06:40,1024.88,9707.5,Disk thrash suspected
server_1,22:06:20,22:06:50,1024.88,9707.5,Disk thrash suspected
server_1,22:06:30,22:07:00,3851.36,774.91,
server_1,22:06:40,22:07:10,4335.25,1024.18,Possible DDoS
server_1,22:06:50,22:07:20,4676.48,4269.6,Network flood + Disk thrash suspected
server_1,22:07:00,22:07:30,4676.48,4269.6,Network flood + Disk thrash suspected
server_1,22:07:10,22:07:40,4676.48,4269.6,Network flood + Disk thrash suspected
server_1,22:07:20,22:07:50,5711.33,148.12,Possible DDoS
server_1,22:07:30,22:08:00,5711.33,148.12,Possible DDoS
server_1,22:07:40,22:08:10,7590.05,148.12,Possible DDoS
server_1,22:07:50,22:08:20,7590.05,147.5,Possible DDoS
server_1,22:08:00,22:08:30,7590.05,147.5,Possible DDoS
server_1,22:08:10,22:08:40,975.95,106.5,
server_1,22:08:20,22:08:50,975.95,7669.66,Disk thrash suspected
server_1,22:08:30,22:09:00,975.95,7669.66,Disk thrash suspected
server_1,22:08:40,22:09:10,921.58,7669.66,Disk thrash suspected
server_1,22:08:50,22:09:20,1233.87,6382.59,Disk thrash suspected
server_1,22:09:00,22:09:30,1233.87,6382.59,Disk thrash suspected
server_1,22:09:10,22:09:40,1430.37,1134.91,
server_1,22:09:20,22:09:50,1430.37,9022.63,Disk thrash suspected
server_1,22:09:30,22:10:00,1430.37,9022.63,Disk thrash suspected
server_1,22:09:40,22:10:10,11150.23,9022.63,Network flood + Disk thrash suspected
server_1,22:09:50,22:10:20,11150.23,166.44,Possible DDoS
server_1,22:10:00,22:10:30,11150.23,1709.73,Possible DDoS
server_1,22:10:10,22:10:40,8439.41,1709.73,Possible DDoS
server_1,22:10:20,22:10:50,8439.41,1852.82,Possible DDoS
server_1,22:10:30,22:11:00,8439.41,1852.82,Possible DDoS
server_1,22:10:40,22:11:10,4173.44,1852.82,Possible DDoS
server_1,22:10:50,22:11:20,3777.54,1730.21,
server_1,22:11:00,22:11:30,1050.01,87.58,
server_1,22:11:10,22:11:40,3856.01,1651.01,
server_1,22:11:20,22:11:50,3856.01,5286.84,Disk thrash suspected
server_1,22:11:30,22:12:00,3856.01,5286.84,Disk thrash suspected
server_1,22:11:40,22:12:10,854.46,8095.38,Disk thrash suspected
server_1,22:11:50,22:12:20,7313.63,9865.39,Network flood + Disk thrash suspected
server_1,22:12:00,22:12:30,7313.63,9865.39,Network flood + Disk thrash suspected
server_1,22:12:10,22:12:40,7313.63,9865.39,Network flood + Disk thrash suspected
server_1,22:12:20,22:12:50,816.93,5060.97,Disk thrash suspected
server_1,22:12:30,22:13:00,17185.65,5060.97,Network flood + Disk thrash suspected
server_1,22:12:40,22:13:10,17185.65,5060.97,Network flood + Disk thrash suspected
server_1,22:12:50,22:13:20,17185.65,7317.73,Network flood + Disk thrash suspected
server_1,22:13:00,22:13:30,982.32,7317.73,Disk thrash suspected
server_1,22:13:10,22:13:40,14902.92,7317.73,Network flood + Disk thrash suspected
server_1,22:13:20,22:13:50,14902.92,9794.33,Network flood + Disk thrash suspected
server_1,22:13:30,22:14:00,14902.92,9794.33,Network flood + Disk thrash suspected
server_1,22:13:40,22:14:10,5462.87,9794.33,Network flood + Disk thrash suspected
server_1,22:13:50,22:14:20,5462.87,4910.76,Network flood + Disk thrash suspected
server_1,22:14:00,22:14:30,7455.37,4910.76,Network flood + Disk thrash suspected
server_1,22:14:10,22:14:40,7455.37,4910.76,Network flood + Disk thrash suspected
server_1,22:14:20,22:14:50,7455.37,154.68,Possible DDoS
server_1,22:14:30,22:15:00,8792.01,192.78,Possible DDoS
server_1,22:14:40,22:15:10,8792.01,6923.35,Network flood + Disk thrash suspected
server_1,22:14:50,22:15:20,8792.01,6923.35,Network flood + Disk thrash suspected
server_1,22:15:00,22:15:30,7871.48,6923.35,Network flood + Disk thrash suspected
server_1,22:15:10,22:15:40,7871.48,1392.02,Possible DDoS
server_1,22:15:20,22:15:50,6871.07,1392.02,Possible DDoS
server_1,22:15:30,22:16:00,6871.07,6305.37,Network flood + Disk thrash suspected
server_1,22:15:40,22:16:10,847.13,6305.37,Disk thrash suspected
server_1,22:15:50,22:16:20,847.13,6305.37,Disk thrash suspected
server_1,22:16:00,22:16:30,3240.91,1758.48,
server_1,22:16:10,22:16:40,3240.91,1758.48,
server_1,22:16:20,22:16:50,3240.91,6787.2,Disk thrash suspected
server_1,22:16:30,22:17:00,2559.44,6787.2,Disk thrash suspected
server_1,22:16:40,22:17:10,1990.84,9777.85,Disk thrash suspected
server_1,22:16:50,22:17:20,1990.84,9777.85,Disk thrash suspected
server_1,22:17:00,22:17:30,3028.04,9777.85,Disk thrash suspected
server_1,22:17:10,22:17:40,11039.54,1856.04,Possible DDoS
server_1,22:17:20,22:17:50,11039.54,1856.04,Possible DDoS
server_1,22:17:30,22:18:00,11039.54,110.52,Possible DDoS
server_1,22:17:40,22:18:10,14572.47,142.11,Possible DDoS
server_1,22:17:50,22:18:20,14572.47,4466.05,Network flood + Disk thrash suspected
server_1,22:18:00,22:18:30,14572.47,4466.05,Network flood + Disk thrash suspected
server_1,22:18:10,22:18:40,2502.85,4466.05,Disk thrash suspected
server_1,22:18:20,22:18:50,2502.85,1143.78,
server_1,22:18:30,22:19:00,3219.4,5398.57,Disk thrash suspected
server_1,22:18:40,22:19:10,19940.84,5398.57,Network flood + Disk thrash suspected
server_1,22:18:50,22:19:20,19940.84,5398.57,Network flood + Disk thrash suspected
server_1,22:19:00,22:19:30,19940.84,7948.19,Network flood + Disk thrash suspected
server_1,22:19:10,22:19:40,15310.66,7948.19,Network flood + Disk thrash suspected
server_1,22:19:20,22:19:50,15310.66,7948.19,Network flood + Disk thrash suspected
server_1,22:19:30,22:20:00,15310.66,7686.11,Network flood + Disk thrash suspected
server_1,22:19:40,22:20:10,954.89,7686.11,Disk thrash suspected
server_1,22:19:50,22:20:20,904.06,7686.11,Disk thrash suspected
server_1,22:20:00,22:20:30,904.06,165.42,
server_1,22:20:10,22:20:40,904.06,165.42,
server_1,22:20:20,22:20:50,403.82,82.59,
server_1,22:20:30,22:21:00,933.44,71.19,
server_1,22:20:40,22:21:10,933.44,42.74,
server_1,22:20:50,22:21:20,3100.92,932.29,
server_1,22:21:00,22:21:30,14132.63,932.29,Possible DDoS
server_1,22:21:10,22:21:40,14132.63,932.29,Possible DDoS
server_1,22:21:20,22:21:50,18328.43,198.18,Possible DDoS
server_1,22:21:30,22:22:00,18328.43,198.18,Possible DDoS
server_1,22:21:40,22:22:10,18328.43,221.32,Possible DDoS
server_1,22:21:50,22:22:20,942.46,221.32,
server_1,22:22:00,22:22:30,4352.95,961.31,Possible DDoS
server_1,22:22:10,22:22:40,19042.18,961.31,Possible DDoS
server_1,22:22:20,22:22:50,19042.18,961.31,Possible DDoS
server_1,22:22:30,22:23:00,19042.18,128.31,Possible DDoS
server_1,22:22:40,22:23:10,11717.47,728.12,Possible DDoS
server_1,22:22:50,22:23:20,5346.38,728.12,Possible DDoS
server_1,22:23:00,22:23:30,5346.38,728.12,Possible DDoS
server_1,22:23:10,22:23:40,5346.38,115.17,Possible DDoS
server_1,22:23:20,22:23:50,8791.28,94.01,Possible DDoS
server_1,22:23:30,22:24:00,8791.28,171.82,Possible DDoS
server_1,22:23:40,22:24:10,8791.28,901.19,Possible DDoS
server_1,22:23:50,22:24:20,8535.44,8354.79,Network flood + Disk thrash suspected
server_1,22:24:00,22:24:30,3850.87,8354.79,Disk thrash suspected
server_1,22:24:10,22:24:40,929.79,8354.79,Disk thrash suspected
server_1,22:24:20,22:24:50,929.79,7978.75,Disk thrash suspected
server_1,22:24:30,22:25:00,2242.7,1309.83,
server_1,22:24:40,22:25:10,2242.7,1309.83,
server_1,22:24:50,22:25:20,19846.32,1309.83,Possible DDoS
server_1,22:25:00,22:25:30,19846.32,162.91,Possible DDoS
server_1,22:25:10,22:25:40,19846.32,9447.4,Network flood + Disk thrash suspected
server_1,22:25:20,22:25:50,457.64,9447.4,Disk thrash suspected
server_1,22:25:30,22:26:00,8449.86,9447.4,Network flood + Disk thrash suspected
server_1,22:25:40,22:26:10,8449.86,3844.5,Network flood + Disk thrash suspected
server_1,22:25:50,22:26:20,8449.86,4541.77,Network flood + Disk thrash suspected
server_1,22:26:00,22:26:30,18331.62,4541.77,Network flood + Disk thrash suspected
server_1,22:26:10,22:26:40,18331.62,4541.77,Network flood + Disk thrash suspected
server_1,22:26:20,22:26:50,18331.62,737.95,Possible DDoS
server_1,22:26:30,22:27:00,941.13,88.68,
server_1,22:26:40,22:27:10,941.13,88.68,
server_1,22:26:50,22:27:20,941.13,153.07,
server_1,22:27:00,22:27:30,880.8,153.07,
server_1,22:27:10,22:27:40,627.55,153.07,
server_1,22:27:20,22:27:50,996.26,152.75,
server_1,22:27:30,22:28:00,996.26,8192.53,Disk thrash suspected
server_1,22:27:40,22:28:10,996.26,8192.53,Disk thrash suspected
server_1,22:27:50,22:28:20,647.49,8192.53,Disk thrash suspected
server_1,22:28:00,22:28:30,647.49,6983.62,Disk thrash suspected
server_1,22:28:10,22:28:40,647.49,6983.62,Disk thrash suspected
server_1,22:28:20,22:28:50,17155.0,6983.62,Network flood + Disk thrash suspected
server_1,22:28:30,22:29:00,17155.0,3148.03,Network flood + Disk thrash suspected
server_1,22:28:40,22:29:10,17155.0,3148.03,Network flood + Disk thrash suspected
server_1,22:28:50,22:29:20,13256.78,3148.03,Network flood + Disk thrash suspected
server_1,22:29:00,22:29:30,7413.34,123.94,Possible DDoS
server_1,22:29:10,22:29:40,7413.34,106.25,Possible DDoS
server_1,22:29:20,22:29:50,5744.54,120.09,Possible DDoS
server_1,22:29:30,22:30:00,1052.0,4893.42,Disk thrash suspected
server_1,22:29:40,22:30:10,1052.0,4893.42,Disk thrash suspected
server_1,22:29:50,22:30:20,470.72,4893.42,Disk thrash suspected
server_1,22:30:00,22:30:30,951.76,108.06,
server_1,22:30:10,22:30:40,15871.02,603.71,Possible DDoS
server_1,22:30:20,22:30:50,16614.17,603.71,Possible DDoS
server_1,22:30:30,22:31:00,16614.17,603.71,Possible DDoS
server_1,22:30:40,22:31:10,16614.17,184.52,Possible DDoS
server_1,22:30:50,22:31:20,941.56,5941.28,Disk thrash suspected
server_1,22:31:00,22:31:30,941.56,5941.28,Disk thrash suspected
server_1,22:31:10,22:31:40,10862.14,5941.28,Network flood + Disk thrash suspected
server_1,22:31:20,22:31:50,10862.14,165.05,Possible DDoS
server_1,22:31:30,22:32:00,10862.14,84.82,Possible DDoS
server_1,22:31:40,22:32:10,879.59,87.07,
server_1,22:31:50,22:32:20,879.35,140.25,
server_1,22:32:00,22:32:30,1748.65,1759.43,
server_1,22:32:10,22:32:40,1748.65,4919.61,Disk thrash suspected
server_1,22:32:20,22:32:50,2290.36,5130.1,Disk thrash suspected
server_1,22:32:30,22:33:00,16821.19,5130.1,Network flood + Disk thrash suspected
server_1,22:32:40,22:33:10,16821.19,5130.1,Network flood + Disk thrash suspected
server_1,22:32:50,22:33:20,16821.19,1668.63,Possible DDoS
server_1,22:33:00,22:33:30,12108.24,107.2,Possible DDoS
server_1,22:33:10,22:33:40,12108.24,8572.6,Network flood + Disk thrash suspected
server_1,22:33:20,22:33:50,12108.24,8572.6,Network flood + Disk thrash suspected
server_1,22:33:30,22:34:00,4742.92,8572.6,Network flood + Disk thrash suspected
server_1,22:33:40,22:34:10,4742.92,7815.57,Network flood + Disk thrash suspected
server_1,22:33:50,22:34:20,564.91,7815.57,Disk thrash suspected
server_1,22:34:00,22:34:30,13020.7,203.06,Possible DDoS
server_1,22:34:10,22:34:40,18895.33,203.06,Possible DDoS
server_1,22:34:20,22:34:50,18895.33,655.82,Possible DDoS
server_1,22:34:30,22:35:00,18895.33,655.82,Possible DDoS
server_1,22:34:40,22:35:10,14399.36,655.82,Possible DDoS
server_1,22:34:50,22:35:20,14399.36,1770.47,Possible DDoS
server_1,22:35:00,22:35:30,14399.36,1770.47,Possible DDoS
server_1,22:35:10,22:35:40,4887.12,1770.47,Possible DDoS
server_1,22:35:20,22:35:50,4966.38,1419.81,Possible DDoS
server_1,22:35:30,22:36:00,4966.38,542.22,Possible DDoS
server_1,22:35:40,22:36:10,4966.38,542.22,Possible DDoS
server_1,22:35:50,22:36:20,10751.49,113.2,Possible DDoS
server_1,22:36:00,22:36:30,10751.49,107.35,Possible DDoS
server_1,22:36:10,22:36:40,10751.49,1706.61,Possible DDoS
server_1,22:36:20,22:36:50,10326.69,8911.25,Network flood + Disk thrash suspected
server_1,22:36:30,22:37:00,10326.69,8911.25,Network flood + Disk thrash suspected
server_1,22:36:40,22:37:10,10326.69,8911.25,Network flood + Disk thrash suspected
server_1,22:36:50,22:37:20,8695.24,1680.18,Possible DDoS
server_1,22:37:00,22:37:30,4255.97,1680.18,Possible DDoS
server_1,22:37:10,22:37:40,2510.07,3407.59,Disk thrash suspected
server_1,22:37:20,22:37:50,15089.97,3407.59,Network flood + Disk thrash suspected
server_1,22:37:30,22:38:00,15089.97,3407.59,Network flood + Disk thrash suspected
server_1,22:37:40,22:38:10,15089.97,197.65,Possible DDoS
server_1,22:37:50,22:38:20,13374.45,891.65,Possible DDoS
server_1,22:38:00,22:38:30,13374.45,891.65,Possible DDoS
server_1,22:38:10,22:38:40,2770.93,891.65,
server_1,22:38:20,22:38:50,1007.65,202.42,
server_1,22:38:30,22:39:00,984.69,7544.63,Disk thrash suspected
server_1,22:38:40,22:39:10,9006.85,7544.63,Network flood + Disk thrash suspected
server_1,22:38:50,22:39:20,9006.85,7544.63,Network flood + Disk thrash suspected
server_1,22:39:00,22:39:30,9006.85,1019.16,Possible DDoS
server_1,22:39:10,22:39:40,2138.69,1019.16,
server_1,22:39:20,22:39:50,1038.52,7368.01,Disk thrash suspected
server_1,22:39:30,22:40:00,3794.58,7368.01,Disk thrash suspected
server_1,22:39:40,22:40:10,4247.55,7368.01,Network flood + Disk thrash suspected
server_1,22:39:50,22:40:20,4247.55,1231.18,Possible DDoS
server_1,22:40:00,22:40:30,4247.55,547.57,Possible DDoS
server_1,22:40:10,22:40:40,949.64,98.83,
server_1,22:40:20,22:40:50,949.64,98.83,
server_1,22:40:30,22:41:00,965.24,111.55,
server_1,22:40:40,22:41:10,19530.11,111.55,Possible DDoS
server_1,22:40:50,22:41:20,19530.11,9552.97,Network flood + Disk thrash suspected
server_1,22:41:00,22:41:30,19530.11,9587.0,Network flood + Disk thrash suspected
server_1,22:41:10,22:41:40,16197.07,9587.0,Network flood + Disk thrash suspected
server_1,22:41:20,22:41:50,888.21,9587.0,Disk thrash suspected
server_1,22:41:30,22:42:00,3250.45,1325.15,
server_1,22:41:40,22:42:10,11667.83,1325.15,Possible DDoS
server_1,22:41:50,22:42:20,11667.83,1325.15,Possible DDoS
server_1,22:42:00,22:42:30,11667.83,1363.08,Possible DDoS
server_1,22:42:10,22:42:40,1228.92,1363.08,
server_1,22:42:20,22:42:50,1228.92,1363.08,
server_1,22:42:30,22:43:00,1014.37,136.84,
server_1,22:42:40,22:43:10,3917.43,1529.42,
server_1,22:42:50,22:43:20,3917.43,4956.95,Disk thrash suspected
server_1,22:43:00,22:43:30,3917.43,4956.95,Disk thrash suspected
server_1,22:43:10,22:43:40,15219.73,4956.95,Network flood + Disk thrash suspected
server_1,22:43:20,22:43:50,15219.73,1883.22,Possible DDoS
server_1,22:43:30,22:44:00,17291.76,1674.45,Possible DDoS
server_1,22:43:40,22:44:10,17291.76,8052.07,Network flood + Disk thrash suspected
server_1,22:43:50,22:44:20,17291.76,8052.07,Network flood + Disk thrash suspected
server_1,22:44:00,22:44:30,15966.01,8052.07,Network flood + Disk thrash suspected
server_1,22:44:10,22:44:40,15966.01,6729.38,Network flood + Disk thrash suspected
server_1,22:44:20,22:44:50,15966.01,6729.38,Network flood + Disk thrash suspected
server_1,22:44:30,22:45:00,2648.73,1300.13,
server_1,22:44:40,22:45:10,882.48,6601.13,Disk thrash suspected
server_1,22:44:50,22:45:20,882.48,6601.13,Disk thrash suspected
server_1,22:45:00,22:45:30,968.67,6601.13,Disk thrash suspected
server_1,22:45:10,22:45:40,968.67,5624.23,Disk thrash suspected
server_1,22:45:20,22:45:50,968.67,100.58,
server_1,22:45:30,22:46:00,3115.75,1270.2,
server_1,22:45:40,22:46:10,3115.75,1270.2,
server_1,22:45:50,22:46:20,16643.34,1323.75,Possible DDoS
server_1,22:46:00,22:46:30,16643.34,3474.96,Network flood + Disk thrash suspected
server_1,22:46:10,22:46:40,16643.34,3474.96,Network flood + Disk thrash suspected
server_1,22:46:20,22:46:50,15282.55,6844.43,Network flood + Disk thrash suspected
server_1,22:46:30,22:47:00,15282.55,6844.43,Network flood + Disk thrash suspected
server_1,22:46:40,22:47:10,6883.31,6844.43,Network flood + Disk thrash suspected
server_1,22:46:50,22:47:20,6883.31,127.05,Possible DDoS
server_1,22:47:00,22:47:30,974.02,135.16,
server_1,22:47:10,22:47:40,4688.67,1911.89,Possible DDoS
server_1,22:47:20,22:47:50,4688.67,9537.48,Network flood + Disk thrash suspected
server_1,22:47:30,22:48:00,4688.67,9537.48,Network flood + Disk thrash suspected
server_1,22:47:40,22:48:10,2830.74,9537.48,Disk thrash suspected
server_1,22:47:50,22:48:20,2830.74,3972.61,Disk thrash suspected
server_1,22:48:00,22:48:30,1041.0,3972.61,Disk thrash suspected
server_1,22:48:10,22:48:40,19518.86,596.01,Possible DDoS
server_1,22:48:20,22:48:50,19518.86,596.01,Possible DDoS
server_1,22:48:30,22:49:00,19518.86,596.01,Possible DDoS
server_1,22:48:40,22:49:10,11290.57,129.36,Possible DDoS
server_1,22:48:50,22:49:20,11290.57,1581.89,Possible DDoS
server_1,22:49:00,22:49:30,11290.57,1581.89,Possible DDoS
server_1,22:49:10,22:49:40,3218.65,1581.89,
server_1,22:49:20,22:49:50,3218.65,1249.44,
server_1,22:49:30,22:50:00,11568.04,873.08,Possible DDoS
server_1,22:49:40,22:50:10,15083.52,873.08,Possible DDoS
server_1,22:49:50,22:50:20,15083.52,873.08,Possible DDoS
server_1,22:50:00,22:50:30,15083.52,1822.57,Possible DDoS
server_1,22:50:10,22:50:40,3858.18,1822.57,
server_1,22:50:20,22:50:50,12718.53,1822.57,Possible DDoS
server_1,22:50:30,22:51:00,12718.53,125.18,Possible DDoS
server_1,22:50:40,22:51:10,12718.53,166.04,Possible DDoS
server_1,22:50:50,22:51:20,969.29,166.04,
server_1,22:51:00,22:51:30,969.29,166.04,
server_1,22:51:10,22:51:40,898.55,76.3,
server_1,22:51:20,22:51:50,19499.77,188.46,Possible DDoS
server_1,22:51:30,22:52:00,19499.77,188.46,Possible DDoS
server_1,22:51:40,22:52:10,19499.77,188.46,Possible DDoS
server_1,22:51:50,22:52:20,2680.06,1916.69,
server_1,22:52:00,22:52:30,2680.06,1916.69,
server_1,22:52:10,22:52:40,2680.06,1916.69,
server_1,22:52:20,22:52:50,1030.77,267.43,
server_1,22:52:30,22:53:00,3141.27,1508.4,
server_1,22:52:40,22:53:10,3141.27,1508.4,
server_1,22:52:50,22:53:20,3141.27,1508.4,
server_10,20:53:00,20:53:30,962.31,131.93,
server_10,20:53:10,20:53:40,922.91,111.89,
server_10,20:53:20,20:53:50,922.91,9021.73,Disk thrash suspected
server_10,20:53:30,20:54:00,13118.71,9021.73,Network flood + Disk thrash suspected
server_10,20:53:40,20:54:10,13118.71,9021.73,Network flood + Disk thrash suspected
server_10,20:53:50,20:54:20,13118.71,45.47,Possible DDoS
server_10,20:54:00,20:54:30,957.77,7290.75,Disk thrash suspected
